discipline_title,slug_game,event_title,event_gender,medal_type,participant_type,participant_title,athlete_url,athlete_full_name,country_name,country_code,country_3_letter_code
Canoe Sprint,helsinki-1952,C2 1000m canoe double men,Men,BRONZE,GameTeam,Germany team,https://olympics.com/en/athletes/egon-drews,Egon DREWS,Germany,DE,GER
Canoe Sprint,helsinki-1952,C2 1000m canoe double men,Men,BRONZE,GameTeam,Germany team,https://olympics.com/en/athletes/wilfried-soltau,Wilfried SOLTAU,Germany,DE,GER
Canoe Sprint,helsinki-1952,K2 1000m kayak double men,Men,GOLD,GameTeam,Finland team,https://olympics.com/en/athletes/kurt-oskar-wires,Kurt Oskar WIRES,Finland,FI,FIN
Canoe Sprint,helsinki-1952,K2 1000m kayak double men,Men,GOLD,GameTeam,Finland team,https://olympics.com/en/athletes/yrjo-jalmari-hietanen,Yrjö Jalmari HIETANEN,Finland,FI,FIN
Canoe Sprint,helsinki-1952,K2 1000m kayak double men,Men,SILVER,GameTeam,Sweden team,https://olympics.com/en/athletes/lars-glasser,Lars GLASSER,Sweden,SE,SWE
Canoe Sprint,helsinki-1952,K2 1000m kayak double men,Men,SILVER,GameTeam,Sweden team,https://olympics.com/en/athletes/ingemar-hedberg,Ingemar HEDBERG,Sweden,SE,SWE
Canoe Sprint,helsinki-1952,K2 1000m kayak double men,Men,BRONZE,GameTeam,Austria team,https://olympics.com/en/athletes/maximilian-raub,Maximilian RAUB,Austria,AT,AUT
Canoe Sprint,helsinki-1952,K2 1000m kayak double men,Men,BRONZE,GameTeam,Austria team,https://olympics.com/en/athletes/herbert-wiedermann,Herbert WIEDERMANN,Austria,AT,AUT
Bobsleigh,oslo-1952,two-man men,Men,GOLD,GameTeam,Germany team #1,https://olympics.com/en/athletes/andreas-ostler,Andreas OSTLER,Germany,DE,GER
Bobsleigh,oslo-1952,two-man men,Men,GOLD,GameTeam,Germany team #1,https://olympics.com/en/athletes/lorenz-nieberl,Lorenz NIEBERL,Germany,DE,GER
Bobsleigh,oslo-1952,two-man men,Men,SILVER,GameTeam,United States team #1,https://olympics.com/en/athletes/stanley-delong-benham,Stanley Delong BENHAM,United States of America,US,USA
Bobsleigh,oslo-1952,two-man men,Men,SILVER,GameTeam,United States team #1,https://olympics.com/en/athletes/patrick-henry-martin,Patrick Henry MARTIN,United States of America,US,USA
Bobsleigh,oslo-1952,two-man men,Men,BRONZE,GameTeam,Switzerland team #1,https://olympics.com/en/athletes/fritz-feierabend,Fritz FEIERABEND,Switzerland,CH,SUI
Bobsleigh,oslo-1952,two-man men,Men,BRONZE,GameTeam,Switzerland team #1,https://olympics.com/en/athletes/stephan-waser,Stephan WASER,Switzerland,CH,SUI
Figure skating,oslo-1952,Pairs mixed,Mixed,GOLD,GameTeam,Germany team #1,https://olympics.com/en/athletes/ria-falk,Ria FALK,Germany,DE,GER
Figure skating,oslo-1952,Pairs mixed,Mixed,GOLD,GameTeam,Germany team #1,https://olympics.com/en/athletes/paul-falk,Paul FALK,Germany,DE,GER
Figure skating,oslo-1952,Pairs mixed,Mixed,SILVER,GameTeam,United States team #1,https://olympics.com/en/athletes/karol-kennedy,Karol KENNEDY,United States of America,US,USA
Figure skating,oslo-1952,Pairs mixed,Mixed,SILVER,GameTeam,United States team #1,https://olympics.com/en/athletes/michael-kennedy,Michael KENNEDY,United States of America,US,USA
Figure skating,oslo-1952,Pairs mixed,Mixed,BRONZE,GameTeam,Hungary team #1,https://olympics.com/en/athletes/laszlo-nagy,Laszlo NAGY,Hungary,HU,HUN
Sailing,london-1948,swallow golondrina mixed,Open,GOLD,GameTeam,Swift,https://olympics.com/en/athletes/stewart-harold-morris,Stewart Harold MORRIS,Great Britain,GB,GBR
Sailing,london-1948,swallow golondrina mixed,Open,GOLD,GameTeam,Swift,https://olympics.com/en/athletes/david-john-were-bond,David John Were BOND,Great Britain,GB,GBR
Sailing,london-1948,swallow golondrina mixed,Open,SILVER,GameTeam,Symphony,https://olympics.com/en/athletes/duarte-m-d-almeida-bello,Duarte M.D'Almeida BELLO,Portugal,PT,POR
Sailing,london-1948,swallow golondrina mixed,Open,SILVER,GameTeam,Symphony,https://olympics.com/en/athletes/fernando-pinto-coelho-bello,Fernando Pinto Coelho BELLO,Portugal,PT,POR
Sailing,london-1948,swallow golondrina mixed,Open,BRONZE,GameTeam,Margaret,https://olympics.com/en/athletes/lockwood-masters-pirie,Lockwood Masters PIRIE,United States of America,US,USA
Sailing,london-1948,swallow golondrina mixed,Open,BRONZE,GameTeam,Margaret,https://olympics.com/en/athletes/owen-cates-jr-torrey,Owen Cates Jr. TORREY,United States of America,US,USA
Sailing,london-1948,twoperson keelboat open Star mixed,Open,GOLD,GameTeam,Hilarius,https://olympics.com/en/athletes/hilary-hurlburt-smart,Hilary Hurlburt SMART,United States of America,US,USA
Sailing,london-1948,twoperson keelboat open Star mixed,Open,GOLD,GameTeam,Hilarius,https://olympics.com/en/athletes/paul-hurlburt-smart,Paul Hurlburt SMART,United States of America,US,USA
Sailing,london-1948,twoperson keelboat open Star mixed,Open,SILVER,GameTeam,Kurush II,https://olympics.com/en/athletes/carlos-de-cardenas-culmell,Carlos DE CARDENAS CULMELL,Cuba,CU,CUB
Sailing,london-1948,twoperson keelboat open Star mixed,Open,SILVER,GameTeam,Kurush II,https://olympics.com/en/athletes/carlos-de-cardenas-pla,Carlos DE CARDENAS PLA,Cuba,CU,CUB
Sailing,london-1948,twoperson keelboat open Star mixed,Open,BRONZE,GameTeam,Starita,https://olympics.com/en/athletes/adriaan-lambertus-joseph-maas,Adriaan Lambertus Joseph MAAS,Netherlands,NL,NED
Sailing,london-1948,twoperson keelboat open Star mixed,Open,BRONZE,GameTeam,Starita,https://olympics.com/en/athletes/edward-stutterheim,Edward STUTTERHEIM,Netherlands,NL,NED
Cycling Track,london-1948,2000m tandem men,Men,GOLD,GameTeam,Italy team,https://olympics.com/en/athletes/ferdinando-terruzzi,Ferdinando TERRUZZI,Italy,IT,ITA
Cycling Track,london-1948,2000m tandem men,Men,GOLD,GameTeam,Italy team,https://olympics.com/en/athletes/renato-perona,Renato PERONA,Italy,IT,ITA
Cycling Track,london-1948,2000m tandem men,Men,SILVER,GameTeam,Great Britain team,https://olympics.com/en/athletes/reginald-hargreaves-harris,Reginald Hargreaves HARRIS,Great Britain,GB,GBR
Cycling Track,london-1948,2000m tandem men,Men,SILVER,GameTeam,Great Britain team,https://olympics.com/en/athletes/alan-bannister,Alan BANNISTER,Great Britain,GB,GBR
Cycling Track,london-1948,2000m tandem men,Men,BRONZE,GameTeam,France team,https://olympics.com/en/athletes/rene-faye,Rene FAYE,France,FR,FRA
Rowing,london-1948,double sculls 2x men,Men,GOLD,GameTeam,Great Britain team,https://olympics.com/en/athletes/richard-desborough-burnell,Richard Desborough BURNELL,Great Britain,GB,GBR
Rowing,london-1948,double sculls 2x men,Men,SILVER,GameTeam,Denmark team,https://olympics.com/en/athletes/ebbe-vestermann-parsner,Ebbe Vestermann PARSNER,Denmark,DK,DEN
Rowing,london-1948,double sculls 2x men,Men,SILVER,GameTeam,Denmark team,https://olympics.com/en/athletes/aage-ernst-larsen,Aage Ernst LARSEN,Denmark,DK,DEN
Rowing,london-1948,double sculls 2x men,Men,BRONZE,GameTeam,Uruguay team,https://olympics.com/en/athletes/juan-a-rodriguez,Juan A. RODRIGUEZ,Uruguay,UY,URU
Rowing,london-1948,pair without coxswain 2 men,Men,GOLD,GameTeam,Great Britain team,https://olympics.com/en/athletes/william-laurie,William LAURIE,Great Britain,GB,GBR
Rowing,london-1948,pair without coxswain 2 men,Men,SILVER,GameTeam,Switzerland team,https://olympics.com/en/athletes/hans-kalt,Hans KALT,Switzerland,CH,SUI
Rowing,london-1948,pair without coxswain 2 men,Men,SILVER,GameTeam,Switzerland team,https://olympics.com/en/athletes/josef-kalt,Josef KALT,Switzerland,CH,SUI
Rowing,london-1948,pair without coxswain 2 men,Men,BRONZE,GameTeam,Italy team,https://olympics.com/en/athletes/felice-fanetti,Felice FANETTI,Italy,IT,ITA
Rowing,london-1948,pair without coxswain 2 men,Men,BRONZE,GameTeam,Italy team,https://olympics.com/en/athletes/bruno-boni,Bruno BONI,Italy,IT,ITA
Canoe Sprint,london-1948,C2 1000m canoe double men,Men,GOLD,GameTeam,Czechoslovakia team,https://olympics.com/en/athletes/jan-brzak-felix,Jan BRZAK-FELIX,Czechoslovakia,CSHH,TCH
Canoe Sprint,london-1948,C2 1000m canoe double men,Men,GOLD,GameTeam,Czechoslovakia team,https://olympics.com/en/athletes/bohumil-kudrna,Bohumil KUDRNA,Czechoslovakia,CSHH,TCH
Canoe Sprint,london-1948,C2 1000m canoe double men,Men,SILVER,GameTeam,United States team,https://olympics.com/en/athletes/stephen-albert-macknowski,Stephen Albert MACKNOWSKI,United States of America,US,USA
Canoe Sprint,london-1948,C2 1000m canoe double men,Men,BRONZE,GameTeam,France team,https://olympics.com/en/athletes/georges-dransart,Georges DRANSART,France,FR,FRA
Canoe Sprint,london-1948,C2 1000m canoe double men,Men,BRONZE,GameTeam,France team,https://olympics.com/en/athletes/georges-gandil,Georges GANDIL,France,FR,FRA
Canoe Sprint,london-1948,K2 1000m kayak double men,Men,GOLD,GameTeam,Sweden team,https://olympics.com/en/athletes/hans-berglund,Hans BERGLUND,Sweden,SE,SWE
Canoe Sprint,london-1948,K2 1000m kayak double men,Men,GOLD,GameTeam,Sweden team,https://olympics.com/en/athletes/lennart-klingstrom,Lennart KLINGSTRÖM,Sweden,SE,SWE
